% IntCal13 raw data downloaded from http://intcal.qub.ac.uk/intcal13/ 
% Downloaded in 2016. As of 2020, the url redirects to IntCal20 data.						
%...Col 1	2	3	4	5	6	7
% setno	division	calage	calspan	calsig	c14age	c14sig
20	1	22364	10	193	18530	204
20	1	22364	10	193	18460	204
20	1	22460	10	198	18305	203
20	1	22460	10	198	18260	204
20	1	22556	10	211	18720	205
20	1	22556	10	211	18820	206
20	1	22556	10	211	18700	204
20	1	22653	10	226	19020	224
20	1	22653	10	226	18795	204
20	1	22752	10	243	18865	203
20	1	22851	10	259	19120	228
20	1	22851	10	259	19050	204
20	1	22951	10	272	18930	204
20	1	23052	10	282	19170	219
20	1	23154	10	289	19265	204
20	1	23257	10	292	18920	204
20	1	23257	10	292	18980	205
20	1	23360	10	292	19515	205
20	1	23464	10	287	19670	221
20	1	23569	10	279	19730	209
20	1	23569	10	279	19820	209
20	1	23674	10	268	19970	239
20	1	23674	10	268	19770	206
20	1	23780	10	254	19780	203
20	1	23886	10	239	19770	221
20	1	23886	10	239	19880	206
20	1	23992	10	223	20290	204
20	1	23992	10	223	20205	203
20	1	24098	10	209	20170	224
20	1	24098	10	209	20200	204
20	1	24204	10	198	20015	203
20	1	24204	10	198	20010	209
20	1	24309	10	194	20240	203
20	1	24309	10	194	20370	221
20	1	24415	10	196	20265	205
20	1	24520	10	203	20335	203
20	1	24624	10	210	20480	209
20	1	24728	10	217	20575	204
20	1	24831	10	222	20590	205
20	1	24933	10	223	20795	204
20	1	24933	10	223	20710	212
20	1	25034	10	221	20695	206
20	1	25034	10	221	20940	215
20	1	25134	10	215	21080	224
20	1	25134	10	215	21190	209
20	1	25233	10	206	21340	206
20	1	25233	10	206	21160	204
20	1	25233	10	206	21160	209
20	1	25330	10	195	21195	204
20	1	25330	10	195	21245	206
20	1	25426	10	182	21165	204
20	1	25426	10	182	21270	233
20	1	25521	10	172	21320	206
20	1	25614	10	166	21460	212
20	1	25707	10	169	21505	204
20	1	25797	10	180	21495	205
20	1	25797	10	180	21450	209
20	1	25887	10	196	21750	204
20	1	25976	10	213	21715	205
20	1	26063	10	229	22240	233
20	1	26063	10	229	22220	205
20	1	26150	10	243	22095	204
20	1	26236	10	254	22010	233
20	1	26236	10	254	22170	205
20	1	26322	10	261	21930	204
20	1	26322	10	261	22105	205
20	1	26408	10	264	22330	206
20	1	26494	10	263	22330	256
20	1	26494	10	263	22335	206
20	1	26580	10	258	22800	206
20	1	26580	10	258	22745	205
20	1	26666	10	249	22450	256
20	1	26666	10	249	22620	206
20	1	26754	10	237	22445	204
20	1	26842	10	222	22460	205
20	1	26931	10	205	22515	206
20	1	26931	10	205	22640	212
20	1	27022	10	187	22530	206
20	1	27114	10	171	22980	233
20	1	27114	10	171	23510	403
20	1	27114	10	171	23365	206
20	1	27207	10	159	22800	212
20	1	27207	10	159	22700	209
20	1	27302	10	153	23000	206
20	1	27340	10	152	23370	250
20	1	27397	10	150	23320	212
20	1	27494	10	149	23670	233
20	1	27494	10	149	23340	215
20	1	27591	10	146	23210	209
20	1	27669	10	142	23970	262
20	1	27688	10	141	23120	212
20	1	27786	10	133	24130	212
20	1	27825	10	130	24070	276
20	1	27883	10	125	23870	244
20	1	27980	10	120	24150	209
20	1	28056	10	119	23970	244
20	1	28075	10	120	24010	219
20	1	28169	10	126	24150	209
20	1	28260	10	134	24270	250
20	1	28260	10	134	24060	224
20	1	28349	10	141	24130	215
20	1	28367	10	142	24170	239
20	1	28436	10	145	24060	212
20	1	28519	10	146	24400	209
20	1	28599	10	143	24670	244
20	1	28599	10	143	24345	206
20	1	28676	10	139	24410	209
20	1	28736	10	134	25170	239
20	1	28736	10	134	24940	209
20	1	28822	10	128	25050	244
20	1	28864	10	125	25120	233
20	1	28959	10	123	25030	244
20	1	28985	10	124	25320	224
20	1	29025	10	128	25090	250
20	1	29091	10	143	25580	290
20	1	29131	10	153	25970	244
20	1	29158	10	161	25570	262
20	1	29298	10	200	25970	269
20	1	29298	10	200	25890	269
20	1	29560	10	216	26170	269
20	1	29471	10	230	25870	244
20	1	29676	10	240	25870	269
20	1	29738	10	239	25720	256
20	1	29898	10	231	26240	215
20	1	29923	10	229	25940	219
20	1	29948	10	227	25970	244
20	1	30052	10	218	25930	269
20	1	30134	10	209	26470	250
20	1	30192	10	203	26300	262
20	1	30221	10	200	26370	262
20	1	30281	10	193	26940	212
20	1	30342	10	187	27170	290
20	1	30406	10	180	26910	228
20	1	30472	10	174	27070	305
20	1	30539	10	168	27810	290
20	1	30539	10	168	27520	215
20	1	30643	10	161	27870	305
20	1	30643	10	161	27710	215
20	1	30750	10	157	27770	269
20	1	30750	10	157	27890	215
20	1	30824	10	156	27970	269
20	1	30900	10	156	28270	290
20	1	30938	10	157	28170	276
20	1	31136	10	163	28050	305
20	1	31342	10	172	27970	269
20	1	31512	10	178	28070	336
20	1	31599	10	180	28580	244
20	1	31687	10	181	27470	297
20	1	31731	10	181	28520	228
20	1	31775	10	180	28280	239
20	1	31909	10	177	28270	256
20	1	31909	10	177	28640	256
20	1	32135	10	168	28640	228
20	1	32181	10	167	28470	262
20	1	32363	10	160	28560	215
20	1	32545	10	158	28570	305
20	1	32591	10	159	28850	228
20	1	32772	10	163	28960	215
20	1	32996	10	175	29160	312
20	1	33216	10	191	28980	228
20	1	33429	10	210	29250	228
20	1	33594	10	225	29260	262
20	1	33793	10	239	29020	233
20	1	33793	10	239	29060	219
20	1	34161	10	249	29510	250
20	1	34295	10	253	29600	256
20	1	34598	10	273	29600	290
20	1	34829	10	296	30100	262
20	1	35042	10	306	30370	262
20	1	35131	10	305	30470	377
20	1	35269	10	298	30560	224
20	1	35334	10	292	30030	262
20	1	35334	10	292	30760	352
20	1	35444	10	285	31320	320
20	1	35528	10	287	31150	269
20	1	35649	10	302	31010	244
20	1	35790	10	313	31320	269
20	1	35890	10	309	31450	328
20	1	36021	10	295	31660	312
20	1	36160	10	275	31900	283
20	1	36245	10	262	30880	352
20	1	36336	10	249	32100	290
20	1	36515	10	227	32130	297
20	1	36622	10	219	32300	233
20	1	36734	10	216	32210	344
20	1	36826	10	217	32710	369
20	1	36945	10	220	32470	412
20	1	37067	10	224	32830	297
20	1	37192	10	227	32880	239
20	1	37293	10	228	32590	262
20	1	37549	10	223	32830	297
20	1	37678	10	217	32930	312
20	1	37908	10	202	33270	344
20	1	38034	10	194	32830	377
20	1	38282	10	189	33380	312
20	1	38499	10	205	33490	269
20	1	38732	10	231	33360	250
20	1	38732	10	231	33970	421
20	1	38824	10	242	33280	483
20	1	38824	10	242	33480	320
20	1	39048	10	264	33670	361
20	1	39158	10	272	33910	465
20	1	39356	10	282	34580	386
20	1	39356	10	282	34090	250
20	1	39575	10	287	34190	297
20	1	39776	10	293	34210	377
20	1	40121	10	312	34670	438
20	1	40216	10	318	34660	250
20	1	40460	10	333	35570	429
20	1	40460	10	333	34250	250
20	1	40585	10	339	34590	250
20	1	40686	10	343	34870	290
20	1	40946	10	347	35370	421
20	1	41211	10	340	35450	256
20	1	41318	10	332	35970	447
20	1	41452	10	319	36000	377
20	1	41693	10	283	36670	539
20	1	41957	10	233	36380	328
20	1	42188	10	195	36810	276
20	1	42188	10	195	37230	529
20	1	42436	10	185	37530	352
20	1	42556	10	191	37770	474
20	1	42649	10	198	38020	297
20	1	42762	10	207	37580	438
20	1	42872	10	213	38770	557
20	1	43059	10	215	38490	403
20	1	43254	10	202	39030	502
20	1	43505	10	173	40270	709
20	1	43893	10	192	40060	492
20	1	44269	10	206	40970	671
20	1	44682	10	169	41050	548
20	1	45145	10	237	41220	680
20	1	45711	10	299	43680	728
20	1	46351	10	277	43770	932
20	1	47039	10	193	44210	767
20	1	47739	10	210	45270	1118
20	1	48388	10	261	45910	941
20	1	49014	10	244	46470	1286
20	1	49573	10	255	47070	1118
20	1	50065	10	382	47070	1197
20	1	50505	10	513	46970	1513
20	1	50899	10	610	48770	1732
20	1	51303	10	682	46570	1414
20	1	52205	10	761	48770	1910
20	1	53107	10	768	48770	1910
20	1	54082	10	723	49370	2010
20	1	55108	10	648	48470	1811
20	1	56525	10	624	51170	1315
20	1	56525	10	624	52070	1217
20	1	57820	10	555	52570	1612
20	1	57820	10	555	53770	1414
20	1	59074	10	359	55870	1811
20	1	60133	10	358	53570	1811
20	1	60133	10	358	53770	1414
20	1	60949	10	610	51470	2608
20	1	60949	10	610	49870	2508
20	1	61710	10	770	55670	2309
20	1	61710	10	770	56070	4704
21	1	15427	1	100	13050	209
21	1	15475	1	100	13000	207
21	1	17189	1	300	14200	207
21	1	17207	1	290	14150	210
21	1	19267	1	110	16350	224
21	1	24422	1	330	20400	228
21	1	25925	1	200	21800	228
21	1	25984	1	190	21800	239
21	1	28123	1	140	24400	233
21	1	29654	1	170	25700	233
21	1	29688	1	180	25500	228
21	1	33586	1	300	29100	312
21	1	35738	1	310	31300	412
21	1	38766	1	170	34800	502
21	1	39507	1	200	35200	529
21	1	23478	1	220	19620	290
21	1	27948	1	130	24450	336
21	1	28788	1	170	25260	352
21	1	32727	1	200	28530	438
21	1	34126	1	330	29450	412
21	1	35370	1	300	31910	465
21	1	41620	1	300	37200	709
21	1	43149	1	200	41700	1118
21	1	46846	1	180	46400	1811
21	1	37769	1	230	33820	747
21	1	40456	1	250	35510	632
21	1	40855	1	280	36140	990
21	1	16155	1	170	13320	212
21	1	17584	1	160	14610	215
21	1	18949	1	190	15880	219
21	1	21707	1	600	18320	224
21	1	37931	1	210	33240	474
21	1	43096	1	200	40870	1138
21	1	46377	1	200	44700	1712
21	1	33708	1	310	29160	244
21	1	35864	1	310	31770	276
21	1	38308	1	170	33240	305
21	1	46721	1	190	44700	796
21	1	42836	1	240	39950	474
21	1	46034	1	210	46440	981
21	1	49088	1	280	47630	1414
24	1	10730	1	77	9495	56
24	1	10730	1	77	9510	54
24	1	10900	1	81	9590	54
24	1	11370	1	81	9880	56
24	1	11560	1	57	9925	56
24	1	11560	1	57	9965	54
24	1	11640	1	57	10015	56
24	1	11880	1	53	10175	56
24	1	12130	1	57	10305	56
24	1	12310	1	57	10365	56
24	1	12510	1	57	10580	56
24	1	12510	1	57	10510	61
24	1	12620	1	73	10520	56
24	1	12850	1	56	10910	56
24	1	12850	1	56	10960	54
24	1	12930	1	56	10980	56
24	1	12950	1	56	11105	58
24	1	13000	1	56	11170	56
24	1	13000	1	56	11130	56
24	1	13210	1	52	11315	56
24	1	13300	1	52	11385	58
24	1	13450	1	56	11700	58
24	1	13540	1	60	11740	58
24	1	13660	1	60	11830	58
24	1	13730	1	46	11855	58
24	1	13890	1	67	12015	58
24	1	13890	1	67	12025	58
24	1	14020	1	67	12110	58
24	1	14140	1	71	12320	58
24	1	14390	1	75	12385	56
24	1	14480	1	71	12360	67
24	1	14480	1	71	12435	61
24	1	14560	1	51	12440	64
24	1	14720	1	78	12495	58
24	1	14900	1	78	12535	61
24	1	15250	1	70	12750	58
24	1	15330	1	70	12950	58
24	1	15560	1	70	12950	58
24	1	15810	1	70	13260	58
24	1	15650	1	38	13000	61
24	1	16930	1	81	14020	64
24	1	17070	1	36	13965	64
24	1	17230	1	76	14120	58
24	1	17580	1	76	14400	58
24	1	17640	1	76	14505	64
24	1	17890	1	114	14885	61
24	1	18140	1	114	15050	61
24	1	18140	1	114	14950	64
24	1	18310	1	56	15025	61
24	1	18350	1	56	15220	61
24	1	18510	1	56	15195	61
24	1	18540	1	56	15200	61
24	1	18700	1	56	15445	61
24	1	18840	1	56	15375	61
24	1	19050	1	52	15755	61
24	1	19200	1	52	16015	61
24	1	19370	1	52	15940	64
24	1	19530	1	279	16070	64
24	1	20260	1	279	16780	64
24	1	20260	1	279	16815	64
24	1	20680	1	131	17220	64
24	1	20890	1	131	17305	67
24	1	22300	1	131	18340	78
24	1	22410	1	131	18805	67
24	1	23150	1	405	19385	67
24	1	24230	1	405	19570	67
24	1	25720	1	305	21200	78
24	1	26850	1	309	22550	103
24	2	10674	1	91	9380	56
24	2	10764	1	50	9500	56
24	2	10938	1	32	9575	56
24	2	11141	1	30	9665	58
24	2	11298	1	27	10040	58
24	2	11298	1	27	10030	54
24	2	11451	1	25	9960	58
24	2	11548	1	24	9975	56
24	2	11664	1	24	10085	58
24	2	11664	1	24	10095	54
24	2	11766	1	24	10125	58
24	2	11845	1	25	10180	58
24	2	11921	1	24	10295	56
24	2	12020	1	24	10320	58
24	2	12126	1	25	10405	58
24	2	12126	1	25	10400	54
24	2	12213	1	25	10370	58
24	2	12319	1	23	10355	61
24	2	12430	1	20	10425	58
24	2	12430	1	20	10440	54
24	2	12558	1	23	10645	61
24	2	12558	1	23	10705	54
24	2	12661	1	25	10625	56
24	2	12661	1	25	10680	58
24	2	12723	1	25	10780	58
24	2	12723	1	25	10745	54
24	2	12760	1	24	10930	58
24	2	12760	1	24	10875	54
24	2	12840	1	25	11005	58
24	2	12930	1	22	11035	58
24	2	12986	1	22	11085	58
24	2	13033	1	25	11210	58
24	2	13100	1	25	11285	58
24	2	13174	1	22	11280	54
24	2	13174	1	22	11285	54
24	2	13277	1	23	11420	54
24	2	13374	1	24	11540	54
24	2	13436	1	26	11570	54
24	2	13436	1	26	11530	54
24	2	13508	1	28	11665	56
24	2	13541	1	27	11730	54
24	2	13609	1	28	11775	56
24	2	13705	1	30	11835	56
24	2	13770	1	33	11825	56
24	2	13791	1	30	11930	56
24	2	13800	1	23	11965	56
24	2	13877	1	26	12055	56
24	2	13953	1	27	12015	56
24	2	13984	1	29	12065	56
24	2	14068	1	36	12200	56
24	2	14147	1	38	12305	56
24	2	14258	1	32	12195	56
24	2	14258	1	32	12250	56
24	2	14358	1	29	12355	56
24	2	14413	1	29	12360	56
24	2	14514	1	28	12375	56
24	2	14613	1	33	12390	56
24	2	14636	1	29	12435	61
24	2	14642	1	22	12395	56
24	2	14707	1	29	12415	56
24	2	14841	1	30	12555	56
24	2	14953	1	56	12620	56
24	2	14953	1	56	12595	56
24	3	15069	1	26	12610	56
24	3	15170	1	26	12775	58
24	3	15170	1	26	12750	54
24	3	15245	1	25	12820	56
24	3	16133	1	23	13340	56
24	3	15349	1	24	12960	54
24	3	15467	1	23	12965	56
24	3	15467	1	23	12975	56
24	3	15554	1	22	12930	56
24	3	15603	1	20	13020	56
24	3	15634	1	20	13030	56
24	3	15652	1	21	13070	56
24	3	15712	1	22	13065	56
24	3	15799	1	23	13150	56
24	3	15879	1	23	13220	58
24	3	16034	1	23	13310	58
24	3	16133	1	23	13370	58
24	3	16132	1	23	13450	56
24	3	16190	1	23	13450	58
24	3	16284	1	23	13585	56
24	3	16361	1	22	13640	56
24	3	16434	1	23	13655	58
24	3	16564	1	23	13730	56
24	3	16686	1	20	13830	58
24	3	16731	1	24	13815	58
24	3	16826	1	25	13880	58
24	3	16936	1	25	13885	58
24	3	17001	1	24	13970	58
24	3	17053	1	21	14055	67
24	3	17062	1	21	14020	64
24	3	17072	1	21	14065	64
24	3	17108	1	24	14115	64
24	3	17186	1	24	14125	64
24	3	17239	1	25	14210	64
24	3	17292	1	25	14200	64
24	3	17420	1	24	14270	64
24	3	17542	1	25	14395	64
24	3	17646	1	25	14495	67
24	3	17716	1	29	14615	67
24	3	17821	1	30	14555	64
24	3	18054	1	31	14850	71
24	3	18250	1	30	14950	67
24	3	18308	1	23	15040	61
24	3	18381	1	23	15145	61
24	3	18450	1	23	15085	67
24	3	18455	1	23	15210	64
24	3	18455	1	23	15235	58
24	3	18484	1	22	15240	58
24	3	18529	1	21	15260	67
24	3	18529	1	21	15260	54
24	3	18620	1	22	15350	67
24	3	18698	1	24	15335	67
24	3	18758	1	24	15515	67
24	3	18830	1	22	15610	67
24	3	18842	1	21	15560	67
24	3	18832	1	21	15605	64
24	3	18843	1	20	15575	64
24	3	18886	1	22	15600	61
24	3	18926	1	23	15700	61
24	3	18938	1	24	15735	61
24	3	19004	1	25	15765	61
24	3	19068	1	26	15875	64
24	3	19091	1	27	15860	61
24	3	19128	1	26	15815	61
24	3	19169	1	25	15865	64
24	3	19203	1	26	15870	61
24	3	19210	1	26	15950	61
24	3	19277	1	26	16035	61
24	3	19369	1	28	16050	64
24	3	19369	1	28	16045	54
24	3	19478	1	28	15935	71
24	3	19478	1	28	16075	54
24	3	19830	1	53	16365	64
24	3	19830	1	53	16390	54
24	3	20247	1	53	16775	64
24	3	20436	1	30	16860	64
24	3	20534	1	30	16985	64
24	3	20640	1	33	17095	64
24	3	20789	1	32	17190	64
24	3	20976	1	32	17400	78
24	3	21159	1	32	17510	71
24	3	21330	1	31	17590	58
24	3	21420	1	31	17750	78
24	3	21420	1	31	17680	56
24	3	21540	1	32	17735	56
24	3	21808	1	32	17780	61
24	3	21808	1	32	17895	56
24	3	22109	1	33	18085	64
24	3	22109	1	33	18225	56
24	3	22265	1	33	18295	64
24	3	22265	1	33	18335	58
24	3	22351	1	33	18395	64
24	3	22351	1	33	18385	56
24	3	22897	1	72	19050	64
24	3	22897	1	72	18755	56
24	3	23805	1	72	19695	67
24	3	24518	1	72	20735	58
24	3	24518	1	72	20515	71
24	3	24865	1	37	20575	67
24	3	24982	1	38	20695	67
24	3	25157	1	58	20775	67
24	3	25498	1	59	20950	71
24	3	25793	1	61	21375	71
24	3	26090	1	62	21960	78
24	3	26475	1	70	22170	86
24	4	11523	1	37	9995	54
24	4	11523	1	37	10005	54
24	4	11824	1	33	10280	54
24	4	12548	1	38	10590	54
24	4	12999	1	29	11195	54
24	4	13497	1	41	11760	54
24	4	13497	1	41	11755	54
24	4	14076	1	51	12270	54
24	4	14560	1	39	12400	54
24	4	15439	1	36	12920	56
25	1	10892	1	128	9995	322
25	1	10936	1	124	9619	327
25	1	10974	1	120	9853	317
25	1	11015	1	116	9543	317
25	1	11050	1	113	9849	327
25	1	11085	1	109	9726	321
25	1	11123	1	105	9686	319
25	1	11158	1	102	9833	327
25	1	11206	1	97	9982	319
25	1	11253	1	93	9853	326
25	1	11310	1	87	9691	322
25	1	11370	1	81	9665	316
25	1	11427	1	76	9681	319
25	1	11470	1	72	9506	318
25	1	11515	1	69	9531	321
25	1	11562	1	66	9241	321
25	1	11594	1	64	9177	320
25	1	11633	1	63	9517	319
25	1	11677	1	61	9534	317
25	1	11758	1	59	9725	318
25	1	11829	1	59	9594	324
25	1	11844	1	59	9757	319
25	1	11883	1	59	9655	322
25	1	11915	1	59	9891	319
25	1	11942	1	59	10019	335
25	1	11995	1	64	9921	322
25	1	12012	1	71	9996	318
25	1	12024	1	78	9895	318
25	1	12035	1	86	9909	319
25	1	12045	1	93	9627	326
25	1	12053	1	97	9850	319
25	1	12062	1	101	10241	321
25	1	12073	1	105	10380	319
25	1	12083	1	107	10534	324
25	1	12089	1	109	9750	319
25	1	12092	1	109	10460	321
25	1	12119	1	112	10369	325
25	1	12130	1	112	10476	327
25	1	12143	1	112	10657	336
25	1	12153	1	112	10703	325
25	1	12170	1	112	10859	334
25	1	12176	1	112	11020	317
25	1	12189	1	111	10895	322
25	1	12193	1	111	10938	322
25	1	12231	1	109	10838	316
25	1	12251	1	107	10861	317
25	1	12272	1	105	10750	317
25	1	12297	1	103	10757	316
25	1	12322	1	101	10910	322
25	1	12344	1	99	10923	316
25	1	12365	1	97	10837	319
25	1	12392	1	95	10878	316
25	1	12416	1	93	10872	316
25	1	12449	1	92	10990	320
25	1	12478	1	91	10797	316
25	1	12538	1	90	10962	320
25	1	12573	1	90	11026	319
25	1	12603	1	90	11207	321
25	1	12632	1	90	10675	318
25	1	12647	1	91	10989	319
25	1	12689	1	92	10926	317
25	1	12718	1	92	10911	317
25	1	12744	1	93	10940	319
25	1	12770	1	94	10879	317
25	1	12793	1	94	10795	316
25	1	12826	1	94	10737	320
25	1	12897	1	94	11200	321
25	1	12916	1	93	11333	321
25	1	12936	1	93	11268	325
25	1	12957	1	92	10953	325
25	1	12978	1	92	11142	323
25	1	12999	1	91	11006	330
25	1	13020	1	91	11000	328
25	1	13039	1	91	11130	324
25	1	13078	1	90	11213	322
25	1	13096	1	89	11016	324
25	1	13113	1	89	11393	325
25	1	13132	1	87	11363	322
25	1	13165	1	84	11285	332
25	1	13178	1	83	11274	322
25	1	13190	1	82	11232	322
25	1	13200	1	81	11122	324
25	1	13209	1	79	11283	322
25	1	13216	1	79	11176	322
25	1	13224	1	78	11131	324
25	1	13230	1	77	11186	325
25	1	13235	1	77	11038	319
25	1	13240	1	78	11213	328
25	1	13245	1	79	11342	319
25	1	13251	1	81	11220	324
25	1	13254	1	82	11384	319
25	1	13268	1	87	11730	318
25	1	13278	1	90	11386	321
25	1	13297	1	96	11233	319
25	1	13305	1	98	11294	319
25	1	13313	1	100	11245	326
25	1	13326	1	102	11294	320
25	1	13343	1	105	11263	322
25	1	13380	1	108	11699	321
25	1	13402	1	108	11627	327
25	1	13423	1	108	11691	321
25	1	13445	1	107	11573	319
25	1	13488	1	103	11321	321
25	1	13511	1	99	12000	327
25	1	13534	1	95	11919	320
25	1	13557	1	91	11973	322
25	1	13580	1	87	12002	324
25	1	13618	1	80	12002	328
25	1	13640	1	76	11950	322
25	1	13710	1	66	11875	347
25	1	13756	1	62	11939	324
25	1	13808	1	60	11963	322
25	1	13862	1	58	12238	325
25	1	13892	1	57	12194	321
25	1	13923	1	57	12240	339
25	1	14040	1	58	12020	321
25	1	14101	1	59	12175	320
25	1	14235	1	100	12325	321
25	1	14273	1	64	12419	324
25	1	14413	1	68	12535	326
25	1	14519	1	72	12473	323
25	1	14557	1	75	12496	324
25	1	14577	1	77	12719	336
25	1	14581	1	78	12602	339
25	1	14590	1	79	12470	358
25	1	14601	1	78	12509	326
25	1	14614	1	78	12217	337
25	1	14632	1	78	12474	337
25	1	14646	1	79	12915	357
25	1	14713	1	81	12574	328
25	1	14767	1	83	12957	322
25	1	14829	1	90	12844	328
25	1	14878	1	99	13022	327
25	1	14890	1	102	12542	328
25	1	15015	1	129	12538	327
25	1	15046	1	136	12210	329
25	1	15058	1	139	12679	321
25	1	15108	1	150	12745	326
25	1	28005	1	125	24262	335
25	1	28170	1	103	24804	344
25	1	28326	1	95	25434	349
25	1	28750	1	117	25458	333
25	1	28966	1	131	25314	333
25	1	29100	1	129	25832	336
25	1	29279	1	129	26039	337
25	1	29577	1	146	26091	337
25	1	29738	1	150	26197	346
25	1	29982	1	152	25731	363
25	1	30049	1	153	25781	343
25	1	30128	1	154	27040	342
25	1	30228	1	159	27040	342
25	1	30285	1	166	27160	343
25	1	30372	1	183	27851	394
25	1	30410	1	190	27983	378
25	1	30590	1	218	27916	362
25	1	30776	1	235	28323	383
25	1	31037	1	243	28151	351
25	1	31342	1	232	28606	343
25	1	31521	1	216	28789	356
25	1	31928	1	173	28789	344
25	1	32099	1	167	28193	340
25	1	32311	1	179	28220	365
25	1	32517	1	182	28752	344
25	1	32655	1	179	28783	355
25	1	32903	1	171	29166	360
25	1	33005	1	168	29166	347
25	1	33264	1	162	29204	361
25	1	33307	1	161	29089	377
25	1	33616	1	156	29282	379
25	1	33813	1	155	30462	359
25	1	33889	1	156	30881	363
25	1	33962	1	156	30739	362
25	1	34067	1	157	29935	412
25	1	34285	1	160	30508	359
25	1	34779	1	166	30107	371
25	1	34902	1	162	31173	413
25	1	34921	1	160	31273	368
25	1	34978	1	152	31685	373
25	1	35011	1	146	31633	394
25	1	35100	1	129	30591	376
25	1	35129	1	124	30920	362
25	1	35146	1	122	30929	364
25	1	35167	1	119	31026	365
25	1	35280	1	108	31173	387
25	1	35332	1	105	32083	378
25	1	35361	1	105	31528	371
25	1	35483	1	106	32175	380
25	1	35938	1	135	32461	384
25	1	36250	1	155	32818	417
25	1	36250	1	155	32817	390
25	1	36583	1	174	32579	386
25	1	36667	1	176	33066	394
25	1	36928	1	170	33192	427
25	1	37200	1	154	32698	388
25	1	37386	1	145	33451	472
25	1	37415	1	144	32070	402
25	1	37938	1	142	33787	408
25	1	38071	1	146	33525	378
25	1	38168	1	148	33584	404
25	1	38509	1	152	34138	415
25	1	38693	1	169	33926	488
25	1	38951	1	196	34225	416
25	1	39093	1	192	34505	462
25	1	39149	1	184	34733	397
25	1	39210	1	173	34283	418
25	1	39435	1	142	35048	404
25	1	39498	1	144	34811	430
25	1	39579	1	151	35211	440
25	1	39600	1	153	35293	443
25	1	39733	1	169	34889	432
25	1	39780	1	174	35895	422
25	1	39829	1	178	35984	424
25	1	39974	1	180	35718	454
25	1	39999	1	179	35984	424
25	1	40046	1	179	36075	426
25	1	40121	1	169	35718	454
25	1	40201	1	160	35718	418
25	1	40228	1	157	36449	476
25	1	40289	1	150	35806	420
25	1	40376	1	140	35718	418
25	1	40536	1	126	36642	441
25	1	40566	1	124	36741	443
25	1	40570	1	123	36545	438
25	1	40595	1	123	36161	454
25	1	40951	1	133	35984	424
25	1	40990	1	135	36741	486
25	1	41029	1	137	37044	624
25	1	41106	1	140	36642	441
25	1	41186	1	143	36545	438
25	1	41428	1	147	37576	467
25	1	41555	1	148	37913	530
25	1	41680	1	147	37799	475
25	1	41924	1	143	38695	513
25	1	42135	1	138	38633	561
25	1	42135	1	138	38759	567
25	1	42409	1	136	39423	536
25	1	42692	1	136	39771	551
25	1	43018	1	151	39721	549
25	1	43141	1	160	40456	584
25	1	43293	1	167	41112	619
25	1	43335	1	167	40778	601
25	1	43426	1	164	41285	628
25	1	43439	1	164	42410	686
25	1	43556	1	161	42093	686
25	1	43583	1	161	41827	988
25	1	43806	1	164	40778	601
25	1	43853	1	168	41058	676
22	1	11890	1	110	10275	205
22	1	11960	1	110	10315	205
22	1	12480	1	120	10795	204
22	1	14400	1	110	12435	205
22	1	14820	1	110	12405	205
22	1	16010	1	100	13545	205
22	1	16070	1	100	13490	212
22	1	18290	1	170	15730	209
22	1	18310	1	180	15640	215
22	1	21510	1	240	17860	212
22	1	23620	1	130	19470	215
22	1	23640	1	130	19790	233
22	1	24040	1	110	20050	219
22	1	24070	1	110	20190	239
22	1	26130	1	100	22210	219
22	1	26170	1	90	22130	256
22	1	28950	1	130	24590	352
22	1	28990	1	130	24800	233
22	1	30270	1	240	26080	320
22	1	30300	1	240	26280	239
22	1	32360	1	240	28100	250
22	1	32510	1	230	28200	377
22	1	33510	1	280	28730	256
22	1	33550	1	280	29020	412
22	1	38750	1	210	34150	352
22	1	38760	1	220	33360	728
22	1	44650	1	160	40640	1414
22	1	44650	1	160	42330	961
17	1	10029	1	9	8915	205
17	1	11033	1	8	9625	207
17	1	11488.5	1	14	10020	207
17	1	11837	1	7	10110	207
17	1	12370.2	1	18	10435	207
17	1	12429.7	1	14	10520	207
17	1	13162.9	1	22	11285	207
17	1	13460.2	1	11	11670	209
17	1	13576.9	1	12	11909	205
17	1	13580.1	1	10	11865	204
17	1	13723.9	1	29	11735	209
17	1	13784.1	1	15	11970	209
17	1	13735.9	1	9	12230	209
17	1	13848.2	1	15	12040	214
17	1	13987.9	1	8	12315	207
17	1	14014.6	1	14	12060	214
17	1	14116.3	1	21	12325	214
17	1	14144.7	1	23	12270	209
17	1	14220.8	1	28	12420	209
17	1	14239	1	17	12290	219
17	1	14273	1	32	12522	206
17	1	14277.7	1	7	12540	207
17	1	14284.2	1	13	12679	208
17	1	14312.5	1	19	12625	214
17	1	14338	1	14	12585	209
17	1	14348	1	11	12372	205
17	1	14350.1	1	11	12715	214
17	1	14359	1	20	12585	209
17	1	14417.7	1	13	12665	211
17	1	14456	1	30	12632	205
17	1	14477.7	1	12	12633	205
17	1	14490.1	1	17	12580	214
17	1	14515.9	1	10	12655	214
17	1	14518.6	1	10	12670	214
17	1	14531.3	1	23	12690	211
17	1	14555	1	12	12541	205
17	1	14650.3	1	11	12537	204
17	1	14581.6	1	26	12470	214
17	1	14587.9	1	12	12490	209
17	1	14609	1	13	12660	226
17	1	14663	1	31	12395	209
17	1	14719.8	1	12	12675	211
